date,order_id,revenue,units,region,product_category,sales_channel,visitors,_parsed_date
2026-08-19,ORD-0819-6685,134.52,1.0,South,Home & Living,Online Store,114.0,2026-08-19
2026-08-19,ORD-0819-2718,56.25,2.0,South,Health & Beauty,Online Store,111.0,2026-08-19
2026-08-19,ORD-0819-1294,121.69,4.0,West,Apparel,Marketplace,97.0,2026-08-19
2026-08-19,ORD-0819-6893,165.69,4.0,North,Electronics,Online Store,144.0,2026-08-19
2026-08-19,ORD-0819-5269,84.05,2.0,South,Apparel,In-Store POS,91.0,2026-08-19
2026-08-19,ORD-0819-1779,56.54,2.0,South,Apparel,In-Store POS,91.0,2026-08-19
2026-08-19,ORD-0819-6740,41.72,1.0,North,Health & Beauty,Mobile App,116.0,2026-08-19
2026-08-19,ORD-0819-8758,126.1,2.0,East,Apparel,Marketplace,109.0,2026-08-19
2026-08-19,ORD-0819-5786,147.82,4.0,East,Electronics,Mobile App,106.0,2026-08-19
2026-08-19,ORD-0819-5883,141.88,1.0,East,Health & Beauty,Marketplace,88.0,2026-08-19
2026-08-19,ORD-0819-1299,88.23,1.0,West,Apparel,Marketplace,90.0,2026-08-19
2026-08-19,ORD-0819-9783,94.79,1.0,South,Electronics,Marketplace,80.0,2026-08-19
2026-08-19,ORD-0819-2904,129.87,2.0,South,Health & Beauty,Online Store,103.0,2026-08-19
2026-08-19,ORD-0819-3162,100.27,1.0,West,Home & Living,Marketplace,85.0,2026-08-19
2026-08-19,ORD-0819-4113,131.72,2.0,South,Health & Beauty,Mobile App,143.0,2026-08-19
2026-08-19,ORD-0819-8570,40.08,3.0,North,Home & Living,Marketplace,98.0,2026-08-19
2026-08-19,ORD-0819-1345,58.85,3.0,South,Health & Beauty,In-Store POS,126.0,2026-08-19
2026-08-20,ORD-0820-1986,78.72,4.0,North,Home & Living,Marketplace,119.0,2026-08-20
2026-08-20,ORD-0820-2847,337.94,3.0,South,Electronics,Marketplace,96.0,2026-08-20
2026-08-20,ORD-0820-7689,94.44,2.0,East,Apparel,Mobile App,141.0,2026-08-20
2026-08-20,ORD-0820-8845,170.1,1.0,North,Health & Beauty,Online Store,87.0,2026-08-20
2026-08-20,ORD-0820-2088,151.92,2.0,East,Electronics,Marketplace,80.0,2026-08-20
2026-08-20,ORD-0820-1858,140.47,2.0,West,Health & Beauty,In-Store POS,99.0,2026-08-20
2026-08-20,ORD-0820-9930,131.8,4.0,West,Electronics,Mobile App,128.0,2026-08-20
2026-08-20,ORD-0820-2206,25.05,3.0,North,Home & Living,In-Store POS,110.0,2026-08-20
2026-08-20,ORD-0820-5662,108.24,3.0,North,Apparel,Mobile App,92.0,2026-08-20
2026-08-20,ORD-0820-7643,150.74,1.0,West,Home & Living,Online Store,129.0,2026-08-20
2026-08-20,ORD-0820-6438,136.52,2.0,South,Electronics,Marketplace,135.0,2026-08-20
2026-08-20,ORD-0820-6906,120.08,4.0,East,Electronics,Online Store,118.0,2026-08-20
2026-08-20,ORD-0820-1836,466.39,3.0,North,Electronics,In-Store POS,124.0,2026-08-20
2026-08-20,ORD-0820-7230,402.7,4.0,North,Electronics,Online Store,104.0,2026-08-20
2026-08-20,ORD-0820-7744,95.46,1.0,West,Health & Beauty,In-Store POS,144.0,2026-08-20
2026-08-20,ORD-0820-5770,33.59,1.0,East,Health & Beauty,In-Store POS,132.0,2026-08-20
2026-08-20,ORD-0820-5785,107.42,4.0,North,Apparel,In-Store POS,99.0,2026-08-20
2026-08-20,ORD-0820-9697,26.87,4.0,West,Home & Living,Marketplace,129.0,2026-08-20
2026-08-20,ORD-0820-1924,29.53,4.0,East,Apparel,Marketplace,97.0,2026-08-20
2026-08-21,ORD-0821-7307,321.62,1.0,East,Electronics,Marketplace,150.0,2026-08-21
2026-08-21,ORD-0821-2518,58.22,2.0,South,Home & Living,In-Store POS,84.0,2026-08-21
2026-08-21,ORD-0821-2389,81.63,1.0,East,Health & Beauty,Online Store,85.0,2026-08-21
2026-08-21,ORD-0821-6773,118.66,2.0,North,Apparel,In-Store POS,99.0,2026-08-21
2026-08-21,ORD-0821-7934,136.42,2.0,West,Apparel,Marketplace,106.0,2026-08-21
2026-08-21,ORD-0821-4185,72.33,4.0,West,Apparel,In-Store POS,143.0,2026-08-21
2026-08-21,ORD-0821-5740,65.78,4.0,West,Home & Living,Mobile App,150.0,2026-08-21
2026-08-21,ORD-0821-4058,35.78,4.0,South,Home & Living,In-Store POS,130.0,2026-08-21
2026-08-21,ORD-0821-9761,74.95,4.0,North,Apparel,Online Store,150.0,2026-08-21
2026-08-21,ORD-0821-4188,121.9,2.0,South,Health & Beauty,Marketplace,97.0,2026-08-21
2026-08-21,ORD-0821-6220,160.06,1.0,East,Home & Living,Mobile App,89.0,2026-08-21
2026-08-21,ORD-0821-4844,143.59,1.0,North,Home & Living,Marketplace,140.0,2026-08-21
2026-08-21,ORD-0821-5875,165.64,4.0,South,Home & Living,In-Store POS,130.0,2026-08-21
2026-08-21,ORD-0821-4308,137.22,2.0,North,Home & Living,Mobile App,109.0,2026-08-21
2026-08-21,ORD-0821-2754,67.04,2.0,West,Health & Beauty,In-Store POS,133.0,2026-08-21
2026-08-21,ORD-0821-6850,120.15,3.0,North,Home & Living,Mobile App,92.0,2026-08-21
2026-08-21,ORD-0821-2833,130.54,4.0,South,Electronics,Mobile App,116.0,2026-08-21
2026-08-21,ORD-0821-8059,349.23,1.0,South,Electronics,Marketplace,97.0,2026-08-21
2026-08-21,ORD-0821-4784,81.56,3.0,North,Apparel,Marketplace,110.0,2026-08-21
2026-08-21,ORD-0821-1892,88.99,1.0,East,Home & Living,Marketplace,149.0,2026-08-21
2026-08-21,ORD-0821-2300,163.9,2.0,West,Apparel,Online Store,109.0,2026-08-21
2026-08-21,ORD-0821-1187,107.95,1.0,South,Electronics,Mobile App,105.0,2026-08-21
2026-08-21,ORD-0821-3250,147.87,4.0,South,Home & Living,In-Store POS,87.0,2026-08-21
2026-08-21,ORD-0821-4316,149.23,2.0,East,Home & Living,Online Store,124.0,2026-08-21
2026-08-22,ORD-0822-7207,89.76,1.0,West,Home & Living,Mobile App,90.0,2026-08-22
2026-08-22,ORD-0822-6534,103.86,1.0,South,Home & Living,Marketplace,131.0,2026-08-22
2026-08-22,ORD-0822-9134,174.59,2.0,North,Health & Beauty,Online Store,91.0,2026-08-22
2026-08-22,ORD-0822-6835,60.46,2.0,East,Home & Living,In-Store POS,117.0,2026-08-22
2026-08-22,ORD-0822-5702,141.31,2.0,South,Apparel,Marketplace,139.0,2026-08-22
2026-08-22,ORD-0822-2548,53.7,1.0,North,Home & Living,Mobile App,147.0,2026-08-22
2026-08-22,ORD-0822-1070,32.39,3.0,South,Apparel,In-Store POS,131.0,2026-08-22
2026-08-22,ORD-0822-4329,89.42,2.0,South,Home & Living,Marketplace,83.0,2026-08-22
2026-08-22,ORD-0822-4874,44.78,2.0,South,Health & Beauty,Mobile App,86.0,2026-08-22
2026-08-22,ORD-0822-8962,64.85,2.0,East,Apparel,Marketplace,121.0,2026-08-22
2026-08-22,ORD-0822-1100,168.79,3.0,North,Health & Beauty,Marketplace,100.0,2026-08-22
2026-08-22,ORD-0822-6191,241.86,3.0,South,Electronics,Mobile App,122.0,2026-08-22
2026-08-22,ORD-0822-2989,118.06,2.0,West,Health & Beauty,In-Store POS,94.0,2026-08-22
2026-08-22,ORD-0822-1385,178.06,4.0,South,Health & Beauty,Online Store,114.0,2026-08-22
2026-08-22,ORD-0822-6211,136.28,1.0,South,Electronics,Online Store,83.0,2026-08-22
2026-08-22,ORD-0822-9963,159.55,1.0,North,Health & Beauty,In-Store POS,134.0,2026-08-22
2026-08-22,ORD-0822-8417,150.28,1.0,West,Home & Living,Mobile App,81.0,2026-08-22
2026-08-22,ORD-0822-3360,175.69,1.0,West,Apparel,Marketplace,109.0,2026-08-22
2026-08-22,ORD-0822-2096,233.46,3.0,West,Electronics,Online Store,145.0,2026-08-22
2026-08-22,ORD-0822-7176,100.76,2.0,North,Apparel,Online Store,141.0,2026-08-22
2026-08-22,ORD-0822-1080,113.24,3.0,East,Home & Living,Mobile App,112.0,2026-08-22
2026-08-22,ORD-0822-6903,123.82,4.0,West,Home & Living,Mobile App,137.0,2026-08-22
2026-08-22,ORD-0822-4672,415.22,4.0,South,Electronics,In-Store POS,103.0,2026-08-22
2026-08-22,ORD-0822-5583,196.93,2.0,North,Electronics,Marketplace,96.0,2026-08-22
2026-08-22,ORD-0822-3721,105.68,1.0,East,Home & Living,Marketplace,112.0,2026-08-22
2026-08-22,ORD-0822-3157,89.18,2.0,West,Apparel,Mobile App,146.0,2026-08-22
2026-08-22,ORD-0822-5906,49.58,2.0,West,Health & Beauty,Marketplace,119.0,2026-08-22
2026-08-22,ORD-0822-6183,136.78,2.0,West,Electronics,Online Store,150.0,2026-08-22
2026-08-22,ORD-0822-5818,176.26,4.0,West,Health & Beauty,In-Store POS,98.0,2026-08-22
2026-08-22,ORD-0822-4475,26.73,4.0,North,Apparel,Mobile App,129.0,2026-08-22
2026-08-22,ORD-0822-6623,30.51,1.0,East,Apparel,In-Store POS,81.0,2026-08-22
2026-08-22,ORD-0822-3630,114.03,3.0,East,Health & Beauty,Mobile App,112.0,2026-08-22
2026-08-22,ORD-0822-6217,85.02,2.0,East,Apparel,Online Store,150.0,2026-08-22
2026-08-22,ORD-0822-6246,109.77,2.0,South,Home & Living,Marketplace,147.0,2026-08-22
2026-08-22,ORD-0822-4170,88.64,1.0,East,Electronics,Marketplace,122.0,2026-08-22
2026-08-23,ORD-0823-9935,151.82,2.0,South,Apparel,Marketplace,142.0,2026-08-23
2026-08-23,ORD-0823-6853,136.53,3.0,South,Apparel,Marketplace,113.0,2026-08-23
2026-08-23,ORD-0823-1610,43.57,4.0,East,Home & Living,In-Store POS,102.0,2026-08-23
2026-08-23,ORD-0823-5926,92.54,3.0,West,Apparel,In-Store POS,106.0,2026-08-23
2026-08-23,ORD-0823-6236,74.75,4.0,North,Electronics,Mobile App,150.0,2026-08-23
2026-08-23,ORD-0823-4117,523.05,3.0,South,Electronics,In-Store POS,119.0,2026-08-23
2026-08-23,ORD-0823-5604,129.24,3.0,West,Health & Beauty,In-Store POS,131.0,2026-08-23
2026-08-23,ORD-0823-9882,512.29,4.0,North,Electronics,Mobile App,148.0,2026-08-23
2026-08-23,ORD-0823-8671,145.77,2.0,East,Apparel,In-Store POS,139.0,2026-08-23
2026-08-23,ORD-0823-3777,87.71,2.0,West,Home & Living,Mobile App,122.0,2026-08-23
2026-08-23,ORD-0823-2445,154.35,4.0,North,Apparel,Marketplace,97.0,2026-08-23
2026-08-23,ORD-0823-3011,278.07,2.0,South,Electronics,Online Store,149.0,2026-08-23
2026-08-23,ORD-0823-2937,450.2,4.0,West,Electronics,Mobile App,144.0,2026-08-23
2026-08-23,ORD-0823-9422,105.14,1.0,South,Health & Beauty,Mobile App,105.0,2026-08-23
2026-08-23,ORD-0823-3501,47.75,3.0,North,Health & Beauty,Mobile App,93.0,2026-08-23
2026-08-23,ORD-0823-6100,117.86,2.0,West,Apparel,Online Store,130.0,2026-08-23
2026-08-23,ORD-0823-6324,305.24,3.0,East,Electronics,Mobile App,91.0,2026-08-23
2026-08-23,ORD-0823-4779,102.63,3.0,South,Apparel,Marketplace,147.0,2026-08-23
2026-08-23,ORD-0823-7288,36.43,3.0,East,Apparel,Marketplace,81.0,2026-08-23
2026-08-23,ORD-0823-7832,53.88,2.0,West,Home & Living,Mobile App,80.0,2026-08-23
2026-08-23,ORD-0823-8213,25.89,1.0,East,Health & Beauty,Mobile App,105.0,2026-08-23
2026-08-23,ORD-0823-4297,149.1,1.0,North,Health & Beauty,In-Store POS,142.0,2026-08-23
2026-08-23,ORD-0823-5890,114.33,3.0,North,Health & Beauty,Online Store,96.0,2026-08-23
2026-08-23,ORD-0823-2625,219.07,1.0,East,Electronics,Marketplace,108.0,2026-08-23
2026-08-23,ORD-0823-7571,48.29,4.0,North,Health & Beauty,Online Store,93.0,2026-08-23
2026-08-23,ORD-0823-5491,265.09,1.0,East,Electronics,Online Store,90.0,2026-08-23
2026-08-23,ORD-0823-3432,27.93,4.0,South,Health & Beauty,In-Store POS,112.0,2026-08-23
2026-08-23,ORD-0823-3287,145.67,2.0,North,Health & Beauty,In-Store POS,116.0,2026-08-23
2026-08-23,ORD-0823-1962,148.86,1.0,East,Electronics,Online Store,123.0,2026-08-23
2026-08-23,ORD-0823-7352,118.33,4.0,North,Health & Beauty,Mobile App,80.0,2026-08-23
2026-08-23,ORD-0823-4786,468.07,4.0,East,Electronics,Online Store,94.0,2026-08-23
2026-08-23,ORD-0823-7521,131.92,2.0,North,Health & Beauty,Online Store,125.0,2026-08-23
2026-08-23,ORD-0823-2515,136.24,2.0,West,Apparel,Mobile App,95.0,2026-08-23
2026-08-23,ORD-0823-6732,78.04,3.0,South,Home & Living,In-Store POS,148.0,2026-08-23
2026-08-23,ORD-0823-2669,85.42,2.0,West,Apparel,In-Store POS,89.0,2026-08-23
2026-08-23,ORD-0823-5911,518.56,1.0,North,Electronics,In-Store POS,97.0,2026-08-23
2026-08-23,ORD-0823-3945,65.39,3.0,South,Home & Living,Online Store,86.0,2026-08-23
2026-08-24,ORD-0824-9245,152.41,3.0,North,Home & Living,Online Store,137.0,2026-08-24
2026-08-24,ORD-0824-7066,87.94,2.0,South,Apparel,Mobile App,88.0,2026-08-24
2026-08-24,ORD-0824-9182,92.91,2.0,West,Apparel,In-Store POS,128.0,2026-08-24
2026-08-24,ORD-0824-9859,61.77,4.0,North,Health & Beauty,Marketplace,150.0,2026-08-24
2026-08-24,ORD-0824-2037,121.8,3.0,West,Health & Beauty,Mobile App,81.0,2026-08-24
2026-08-24,ORD-0824-2386,176.05,2.0,South,Electronics,In-Store POS,127.0,2026-08-24
2026-08-24,ORD-0824-2863,131.59,3.0,North,Apparel,In-Store POS,128.0,2026-08-24
2026-08-24,ORD-0824-3356,115.35,3.0,North,Home & Living,Online Store,104.0,2026-08-24
2026-08-24,ORD-0824-8198,83.33,2.0,South,Electronics,Online Store,103.0,2026-08-24
2026-08-24,ORD-0824-9230,92.61,3.0,North,Home & Living,Marketplace,141.0,2026-08-24
2026-08-24,ORD-0824-5067,77.09,1.0,West,Apparel,Marketplace,145.0,2026-08-24
2026-08-24,ORD-0824-3748,143.04,4.0,West,Home & Living,Marketplace,107.0,2026-08-24
2026-08-24,ORD-0824-3154,64.5,2.0,East,Apparel,Mobile App,98.0,2026-08-24
2026-08-24,ORD-0824-4673,39.65,1.0,West,Apparel,Mobile App,138.0,2026-08-24
2026-08-24,ORD-0824-9503,64.4,3.0,West,Home & Living,Online Store,103.0,2026-08-24
2026-08-24,ORD-0824-6657,133.6,4.0,South,Apparel,Online Store,138.0,2026-08-24
2026-08-24,ORD-0824-5446,144.28,1.0,East,Apparel,Online Store,85.0,2026-08-24
2026-08-25,ORD-0825-2984,97.62,4.0,South,Health & Beauty,Marketplace,82.0,2026-08-25
2026-08-25,ORD-0825-1041,134.52,4.0,North,Apparel,Online Store,123.0,2026-08-25
2026-08-25,ORD-0825-7370,113.42,2.0,East,Home & Living,Marketplace,100.0,2026-08-25
2026-08-25,ORD-0825-8267,33.7,1.0,North,Apparel,Online Store,122.0,2026-08-25
2026-08-25,ORD-0825-2909,119.15,1.0,South,Apparel,Marketplace,121.0,2026-08-25
2026-08-25,ORD-0825-2742,84.57,1.0,West,Apparel,Mobile App,106.0,2026-08-25
2026-08-25,ORD-0825-1385,130.28,4.0,South,Apparel,Online Store,143.0,2026-08-25
2026-08-25,ORD-0825-5217,144.0,3.0,South,Electronics,In-Store POS,110.0,2026-08-25
2026-08-25,ORD-0825-9234,164.88,2.0,South,Electronics,Marketplace,98.0,2026-08-25
2026-08-25,ORD-0825-3566,168.34,4.0,North,Apparel,Online Store,117.0,2026-08-25
2026-08-25,ORD-0825-3282,53.99,1.0,East,Health & Beauty,Marketplace,100.0,2026-08-25
2026-08-25,ORD-0825-9367,25.66,3.0,North,Home & Living,Online Store,140.0,2026-08-25
2026-08-25,ORD-0825-4060,163.18,3.0,North,Apparel,Mobile App,93.0,2026-08-25
2026-08-25,ORD-0825-6571,56.93,4.0,West,Health & Beauty,Marketplace,128.0,2026-08-25
2026-08-25,ORD-0825-8974,387.31,4.0,South,Electronics,Online Store,146.0,2026-08-25
2026-08-25,ORD-0825-5260,52.97,3.0,West,Health & Beauty,Marketplace,100.0,2026-08-25
2026-08-25,ORD-0825-6270,151.19,4.0,West,Electronics,Mobile App,98.0,2026-08-25
2026-08-25,ORD-0825-6906,68.66,1.0,East,Home & Living,In-Store POS,100.0,2026-08-25
2026-08-25,ORD-0825-3904,86.1,3.0,North,Home & Living,Marketplace,99.0,2026-08-25
2026-08-25,ORD-0825-5398,77.2,1.0,South,Home & Living,Mobile App,97.0,2026-08-25
2026-08-26,ORD-0826-4138,144.12,1.0,South,Home & Living,Marketplace,92.0,2026-08-26
2026-08-26,ORD-0826-7729,118.2,4.0,West,Apparel,Marketplace,139.0,2026-08-26
2026-08-26,ORD-0826-6448,153.88,3.0,South,Health & Beauty,Marketplace,94.0,2026-08-26
2026-08-26,ORD-0826-9823,69.05,1.0,West,Home & Living,In-Store POS,137.0,2026-08-26
2026-08-26,ORD-0826-2520,89.46,3.0,North,Home & Living,Marketplace,111.0,2026-08-26
2026-08-26,ORD-0826-8438,94.99,3.0,West,Apparel,In-Store POS,103.0,2026-08-26
2026-08-26,ORD-0826-9768,37.75,4.0,West,Health & Beauty,Online Store,127.0,2026-08-26
2026-08-26,ORD-0826-6180,277.74,4.0,North,Electronics,Marketplace,105.0,2026-08-26
2026-08-26,ORD-0826-8920,255.51,4.0,North,Electronics,Mobile App,93.0,2026-08-26
2026-08-26,ORD-0826-4955,107.36,4.0,West,Electronics,Online Store,119.0,2026-08-26
2026-08-26,ORD-0826-5520,116.54,3.0,West,Health & Beauty,Online Store,113.0,2026-08-26
2026-08-26,ORD-0826-9233,481.9,2.0,North,Electronics,In-Store POS,86.0,2026-08-26
2026-08-26,ORD-0826-5736,64.88,4.0,East,Electronics,Mobile App,145.0,2026-08-26
2026-08-26,ORD-0826-9873,134.5,1.0,East,Apparel,In-Store POS,90.0,2026-08-26
2026-08-26,ORD-0826-6086,131.45,3.0,South,Apparel,In-Store POS,125.0,2026-08-26
2026-08-26,ORD-0826-4859,353.74,2.0,North,Electronics,Online Store,91.0,2026-08-26
2026-08-26,ORD-0826-8401,103.97,3.0,South,Health & Beauty,Online Store,88.0,2026-08-26
2026-08-26,ORD-0826-5009,95.23,3.0,West,Home & Living,Marketplace,92.0,2026-08-26
2026-08-26,ORD-0826-1614,253.34,1.0,West,Electronics,Online Store,114.0,2026-08-26
2026-08-26,ORD-0826-7089,157.81,4.0,East,Home & Living,In-Store POS,114.0,2026-08-26
2026-08-26,ORD-0826-8733,93.27,4.0,North,Home & Living,Marketplace,82.0,2026-08-26
2026-08-26,ORD-0826-8678,47.6,4.0,South,Home & Living,In-Store POS,102.0,2026-08-26
2026-08-26,ORD-0826-6063,111.48,3.0,East,Health & Beauty,In-Store POS,91.0,2026-08-26
2026-08-26,ORD-0826-8981,101.31,2.0,East,Home & Living,Mobile App,101.0,2026-08-26
2026-08-26,ORD-0826-2554,60.08,2.0,South,Apparel,Mobile App,90.0,2026-08-26
2026-08-26,ORD-0826-7724,114.0,4.0,South,Home & Living,Mobile App,90.0,2026-08-26
2026-08-27,ORD-0827-4666,62.97,2.0,North,Apparel,Mobile App,93.0,2026-08-27
2026-08-27,ORD-0827-8644,43.56,4.0,North,Health & Beauty,Mobile App,95.0,2026-08-27
2026-08-27,ORD-0827-4157,65.91,4.0,South,Home & Living,Online Store,129.0,2026-08-27
2026-08-27,ORD-0827-2326,105.5,4.0,North,Home & Living,Mobile App,131.0,2026-08-27
2026-08-27,ORD-0827-3457,178.13,2.0,East,Home & Living,Mobile App,143.0,2026-08-27
2026-08-27,ORD-0827-8637,176.64,4.0,South,Electronics,Mobile App,135.0,2026-08-27
2026-08-27,ORD-0827-5867,168.16,3.0,East,Apparel,Mobile App,129.0,2026-08-27
2026-08-27,ORD-0827-7780,127.74,4.0,West,Apparel,In-Store POS,106.0,2026-08-27
2026-08-27,ORD-0827-5180,176.01,1.0,North,Home & Living,Marketplace,130.0,2026-08-27
2026-08-27,ORD-0827-8776,68.23,2.0,West,Apparel,Mobile App,112.0,2026-08-27
2026-08-27,ORD-0827-3782,98.37,4.0,South,Electronics,Marketplace,98.0,2026-08-27
2026-08-27,ORD-0827-2226,113.54,3.0,East,Electronics,Marketplace,134.0,2026-08-27
2026-08-27,ORD-0827-1274,492.18,4.0,South,Electronics,Marketplace,127.0,2026-08-27
2026-08-27,ORD-0827-8138,89.78,3.0,South,Electronics,Marketplace,80.0,2026-08-27
2026-08-27,ORD-0827-9656,46.68,3.0,South,Apparel,Marketplace,139.0,2026-08-27
2026-08-27,ORD-0827-3657,83.24,3.0,North,Apparel,Online Store,93.0,2026-08-27
2026-08-27,ORD-0827-4549,175.35,3.0,West,Home & Living,Online Store,105.0,2026-08-27
2026-08-27,ORD-0827-7218,82.96,3.0,East,Electronics,In-Store POS,87.0,2026-08-27
2026-08-27,ORD-0827-6631,145.12,4.0,South,Electronics,In-Store POS,83.0,2026-08-27
2026-08-27,ORD-0827-1995,144.3,3.0,East,Apparel,Online Store,103.0,2026-08-27
2026-08-27,ORD-0827-5241,34.69,3.0,West,Apparel,In-Store POS,139.0,2026-08-27
