date,order_id,revenue,units,region,product_category,sales_channel,visitors,_parsed_date
2026-08-17,ORD-0817-5990,88.82,3.0,East,Electronics,Marketplace,87.0,2026-08-17
2026-08-17,ORD-0817-6667,113.24,1.0,North,Health & Beauty,In-Store POS,116.0,2026-08-17
2026-08-17,ORD-0817-4694,95.01,4.0,South,Apparel,Online Store,138.0,2026-08-17
2026-08-17,ORD-0817-4908,51.23,3.0,East,Home & Living,Online Store,129.0,2026-08-17
2026-08-17,ORD-0817-3873,75.86,3.0,North,Health & Beauty,In-Store POS,126.0,2026-08-17
2026-08-17,ORD-0817-6922,103.18,1.0,West,Apparel,Mobile App,139.0,2026-08-17
2026-08-17,ORD-0817-4279,114.02,3.0,West,Health & Beauty,Online Store,93.0,2026-08-17
2026-08-17,ORD-0817-8103,31.01,1.0,East,Home & Living,In-Store POS,81.0,2026-08-17
2026-08-17,ORD-0817-9166,179.61,2.0,West,Electronics,Online Store,121.0,2026-08-17
2026-08-17,ORD-0817-9553,176.07,2.0,South,Health & Beauty,Mobile App,103.0,2026-08-17
2026-08-17,ORD-0817-8099,68.57,1.0,East,Electronics,Online Store,134.0,2026-08-17
2026-08-17,ORD-0817-1071,52.0,2.0,North,Apparel,Marketplace,87.0,2026-08-17
2026-08-17,ORD-0817-7880,305.04,2.0,West,Electronics,In-Store POS,108.0,2026-08-17
2026-08-17,ORD-0817-9448,27.57,2.0,West,Home & Living,Online Store,126.0,2026-08-17
2026-08-17,ORD-0817-2405,31.31,1.0,North,Home & Living,Online Store,108.0,2026-08-17
2026-08-17,ORD-0817-6226,151.47,4.0,North,Apparel,Marketplace,137.0,2026-08-17
2026-08-18,ORD-0818-2560,112.8,3.0,South,Apparel,In-Store POS,84.0,2026-08-18
2026-08-18,ORD-0818-8193,210.4,4.0,South,Electronics,In-Store POS,128.0,2026-08-18
2026-08-18,ORD-0818-6642,80.27,4.0,East,Apparel,Mobile App,93.0,2026-08-18
2026-08-18,ORD-0818-6132,87.96,2.0,East,Health & Beauty,Mobile App,101.0,2026-08-18
2026-08-18,ORD-0818-2067,167.92,4.0,East,Home & Living,Online Store,144.0,2026-08-18
2026-08-18,ORD-0818-7390,81.87,2.0,North,Electronics,Online Store,82.0,2026-08-18
2026-08-18,ORD-0818-4979,306.51,1.0,East,Electronics,Online Store,128.0,2026-08-18
2026-08-18,ORD-0818-1162,69.57,1.0,South,Home & Living,Mobile App,125.0,2026-08-18
2026-08-18,ORD-0818-2609,28.86,3.0,South,Apparel,Online Store,138.0,2026-08-18
2026-08-18,ORD-0818-3183,45.81,4.0,West,Apparel,Mobile App,103.0,2026-08-18
2026-08-18,ORD-0818-9727,48.66,4.0,West,Apparel,Marketplace,133.0,2026-08-18
2026-08-18,ORD-0818-6444,100.95,4.0,West,Apparel,In-Store POS,142.0,2026-08-18
2026-08-18,ORD-0818-9489,52.75,3.0,East,Home & Living,Online Store,135.0,2026-08-18
2026-08-18,ORD-0818-9427,138.85,1.0,West,Health & Beauty,In-Store POS,107.0,2026-08-18
2026-08-18,ORD-0818-6951,178.34,2.0,North,Electronics,Online Store,113.0,2026-08-18
2026-08-19,ORD-0819-4930,35.45,2.0,North,Health & Beauty,Mobile App,87.0,2026-08-19
2026-08-19,ORD-0819-3024,118.07,1.0,North,Home & Living,Online Store,116.0,2026-08-19
2026-08-19,ORD-0819-3039,168.45,4.0,North,Apparel,Mobile App,105.0,2026-08-19
2026-08-19,ORD-0819-2578,343.88,3.0,West,Electronics,Mobile App,144.0,2026-08-19
2026-08-19,ORD-0819-9864,92.64,2.0,North,Health & Beauty,In-Store POS,137.0,2026-08-19
2026-08-19,ORD-0819-4212,36.95,2.0,East,Apparel,Marketplace,133.0,2026-08-19
2026-08-19,ORD-0819-3271,55.24,1.0,East,Home & Living,In-Store POS,99.0,2026-08-19
2026-08-19,ORD-0819-4786,56.82,2.0,South,Apparel,Mobile App,114.0,2026-08-19
2026-08-19,ORD-0819-4693,102.77,4.0,North,Electronics,In-Store POS,136.0,2026-08-19
2026-08-19,ORD-0819-3847,97.85,4.0,West,Apparel,Online Store,107.0,2026-08-19
2026-08-19,ORD-0819-7736,53.79,3.0,East,Home & Living,Mobile App,94.0,2026-08-19
2026-08-19,ORD-0819-7708,167.14,4.0,South,Apparel,In-Store POS,128.0,2026-08-19
2026-08-19,ORD-0819-5194,138.77,1.0,East,Home & Living,In-Store POS,109.0,2026-08-19
2026-08-19,ORD-0819-3668,81.54,2.0,South,Apparel,Marketplace,111.0,2026-08-19
2026-08-19,ORD-0819-6511,163.12,1.0,West,Health & Beauty,Online Store,82.0,2026-08-19
2026-08-19,ORD-0819-5741,67.61,4.0,North,Health & Beauty,Marketplace,93.0,2026-08-19
2026-08-19,ORD-0819-2983,122.49,2.0,South,Apparel,Marketplace,143.0,2026-08-19
2026-08-19,ORD-0819-9427,104.3,1.0,South,Home & Living,In-Store POS,106.0,2026-08-19
2026-08-19,ORD-0819-6533,67.64,1.0,East,Apparel,Online Store,146.0,2026-08-19
2026-08-19,ORD-0819-7703,407.65,1.0,East,Electronics,Marketplace,85.0,2026-08-19
2026-08-19,ORD-0819-5961,95.34,4.0,South,Electronics,In-Store POS,120.0,2026-08-19
2026-08-19,ORD-0819-2934,145.91,2.0,West,Home & Living,Mobile App,94.0,2026-08-19
2026-08-19,ORD-0819-3538,296.46,3.0,East,Electronics,Mobile App,137.0,2026-08-19
2026-08-20,ORD-0820-6821,28.41,3.0,West,Apparel,In-Store POS,149.0,2026-08-20
2026-08-20,ORD-0820-9458,41.8,2.0,West,Apparel,In-Store POS,90.0,2026-08-20
2026-08-20,ORD-0820-9373,82.38,3.0,East,Health & Beauty,Marketplace,90.0,2026-08-20
2026-08-20,ORD-0820-2905,278.37,1.0,South,Electronics,Marketplace,108.0,2026-08-20
2026-08-20,ORD-0820-8451,159.31,4.0,East,Health & Beauty,Online Store,138.0,2026-08-20
2026-08-20,ORD-0820-6407,85.62,4.0,East,Apparel,Marketplace,103.0,2026-08-20
2026-08-20,ORD-0820-5905,87.76,4.0,West,Health & Beauty,Mobile App,111.0,2026-08-20
2026-08-20,ORD-0820-9591,143.69,1.0,West,Health & Beauty,Online Store,129.0,2026-08-20
2026-08-20,ORD-0820-3782,150.87,4.0,South,Home & Living,Marketplace,111.0,2026-08-20
2026-08-20,ORD-0820-8795,148.97,2.0,West,Home & Living,Online Store,145.0,2026-08-20
2026-08-20,ORD-0820-7296,134.61,2.0,East,Health & Beauty,Mobile App,82.0,2026-08-20
2026-08-20,ORD-0820-7356,145.88,2.0,West,Home & Living,Marketplace,96.0,2026-08-20
2026-08-20,ORD-0820-7594,188.02,4.0,West,Electronics,Online Store,149.0,2026-08-20
2026-08-20,ORD-0820-5093,207.11,1.0,North,Electronics,Online Store,106.0,2026-08-20
2026-08-20,ORD-0820-1517,491.37,1.0,North,Electronics,Online Store,117.0,2026-08-20
2026-08-20,ORD-0820-7563,90.97,2.0,North,Health & Beauty,Marketplace,97.0,2026-08-20
2026-08-20,ORD-0820-3665,111.27,4.0,West,Home & Living,In-Store POS,127.0,2026-08-20
2026-08-20,ORD-0820-9865,78.59,1.0,West,Apparel,Online Store,144.0,2026-08-20
2026-08-20,ORD-0820-1808,127.65,4.0,North,Home & Living,Marketplace,80.0,2026-08-20
2026-08-20,ORD-0820-7609,149.58,1.0,North,Health & Beauty,Marketplace,97.0,2026-08-20
2026-08-20,ORD-0820-6673,153.47,2.0,East,Apparel,Online Store,97.0,2026-08-20
2026-08-20,ORD-0820-4225,165.72,4.0,West,Health & Beauty,Mobile App,137.0,2026-08-20
2026-08-20,ORD-0820-5517,94.65,1.0,South,Electronics,In-Store POS,81.0,2026-08-20
2026-08-20,ORD-0820-5212,116.76,4.0,East,Health & Beauty,Online Store,134.0,2026-08-20
2026-08-20,ORD-0820-7468,161.51,3.0,West,Health & Beauty,Marketplace,87.0,2026-08-20
2026-08-21,ORD-0821-8642,78.26,4.0,North,Health & Beauty,Mobile App,138.0,2026-08-21
2026-08-21,ORD-0821-9171,157.36,3.0,East,Health & Beauty,Mobile App,108.0,2026-08-21
2026-08-21,ORD-0821-7158,62.53,2.0,East,Health & Beauty,In-Store POS,86.0,2026-08-21
2026-08-21,ORD-0821-6924,156.73,1.0,South,Home & Living,In-Store POS,100.0,2026-08-21
2026-08-21,ORD-0821-7039,58.1,2.0,East,Health & Beauty,In-Store POS,144.0,2026-08-21
2026-08-21,ORD-0821-1661,89.72,1.0,North,Home & Living,Online Store,134.0,2026-08-21
2026-08-21,ORD-0821-3819,81.57,3.0,East,Home & Living,Mobile App,87.0,2026-08-21
2026-08-21,ORD-0821-2967,177.09,3.0,West,Home & Living,Marketplace,97.0,2026-08-21
2026-08-21,ORD-0821-2387,95.9,2.0,West,Health & Beauty,Online Store,121.0,2026-08-21
2026-08-21,ORD-0821-6952,112.54,2.0,East,Health & Beauty,Marketplace,109.0,2026-08-21
2026-08-21,ORD-0821-8002,129.4,4.0,East,Health & Beauty,Marketplace,128.0,2026-08-21
2026-08-21,ORD-0821-2300,58.3,1.0,North,Apparel,Marketplace,138.0,2026-08-21
2026-08-21,ORD-0821-9788,123.06,3.0,South,Apparel,Online Store,94.0,2026-08-21
2026-08-21,ORD-0821-7879,66.51,1.0,West,Apparel,Online Store,80.0,2026-08-21
2026-08-21,ORD-0821-4795,91.83,3.0,East,Apparel,Online Store,149.0,2026-08-21
2026-08-21,ORD-0821-9956,244.81,2.0,South,Electronics,Marketplace,118.0,2026-08-21
2026-08-21,ORD-0821-6234,71.59,1.0,South,Electronics,Mobile App,90.0,2026-08-21
2026-08-21,ORD-0821-5506,131.53,1.0,South,Apparel,Online Store,99.0,2026-08-21
2026-08-21,ORD-0821-8674,45.87,3.0,East,Home & Living,Mobile App,138.0,2026-08-21
2026-08-21,ORD-0821-4223,90.72,4.0,East,Home & Living,In-Store POS,146.0,2026-08-21
2026-08-21,ORD-0821-1501,67.7,2.0,East,Apparel,Online Store,128.0,2026-08-21
2026-08-21,ORD-0821-3146,31.94,1.0,South,Health & Beauty,Marketplace,85.0,2026-08-21
2026-08-22,ORD-0822-1721,45.25,3.0,North,Home & Living,Mobile App,137.0,2026-08-22
2026-08-22,ORD-0822-4861,197.06,1.0,South,Electronics,Marketplace,110.0,2026-08-22
2026-08-22,ORD-0822-9955,364.1,2.0,North,Electronics,Mobile App,131.0,2026-08-22
2026-08-22,ORD-0822-7733,25.64,4.0,South,Apparel,In-Store POS,96.0,2026-08-22
2026-08-22,ORD-0822-9485,75.9,2.0,North,Apparel,In-Store POS,130.0,2026-08-22
2026-08-22,ORD-0822-2886,575.53,2.0,East,Electronics,Marketplace,99.0,2026-08-22
2026-08-22,ORD-0822-5705,50.99,2.0,West,Electronics,In-Store POS,131.0,2026-08-22
2026-08-22,ORD-0822-6260,94.04,1.0,East,Health & Beauty,In-Store POS,105.0,2026-08-22
2026-08-22,ORD-0822-4313,378.95,1.0,East,Electronics,Online Store,100.0,2026-08-22
2026-08-22,ORD-0822-7559,176.25,2.0,North,Home & Living,In-Store POS,150.0,2026-08-22
2026-08-22,ORD-0822-5372,62.23,4.0,North,Health & Beauty,Online Store,126.0,2026-08-22
2026-08-22,ORD-0822-7197,98.72,1.0,South,Health & Beauty,Mobile App,87.0,2026-08-22
2026-08-22,ORD-0822-3114,365.13,4.0,East,Electronics,Marketplace,116.0,2026-08-22
2026-08-22,ORD-0822-3936,171.2,2.0,West,Electronics,Online Store,142.0,2026-08-22
2026-08-22,ORD-0822-1060,90.92,3.0,East,Apparel,In-Store POS,93.0,2026-08-22
2026-08-22,ORD-0822-3892,514.4,2.0,North,Electronics,Mobile App,148.0,2026-08-22
2026-08-22,ORD-0822-4396,129.65,4.0,North,Apparel,Marketplace,121.0,2026-08-22
2026-08-22,ORD-0822-3344,89.25,1.0,West,Home & Living,Online Store,88.0,2026-08-22
2026-08-22,ORD-0822-2400,27.6,1.0,East,Health & Beauty,Marketplace,81.0,2026-08-22
2026-08-22,ORD-0822-9939,142.11,1.0,South,Home & Living,In-Store POS,100.0,2026-08-22
2026-08-22,ORD-0822-1648,82.38,1.0,South,Health & Beauty,Marketplace,116.0,2026-08-22
2026-08-22,ORD-0822-1286,172.97,3.0,South,Health & Beauty,In-Store POS,136.0,2026-08-22
2026-08-22,ORD-0822-1454,50.8,3.0,West,Home & Living,In-Store POS,145.0,2026-08-22
2026-08-22,ORD-0822-2988,55.4,3.0,South,Health & Beauty,In-Store POS,127.0,2026-08-22
2026-08-22,ORD-0822-8785,97.48,3.0,East,Home & Living,Marketplace,123.0,2026-08-22
2026-08-22,ORD-0822-2315,49.0,2.0,South,Health & Beauty,In-Store POS,123.0,2026-08-22
2026-08-22,ORD-0822-5323,64.88,3.0,North,Apparel,In-Store POS,109.0,2026-08-22
2026-08-22,ORD-0822-4028,260.71,2.0,North,Electronics,Marketplace,90.0,2026-08-22
2026-08-22,ORD-0822-7343,497.85,3.0,East,Electronics,Marketplace,111.0,2026-08-22
2026-08-22,ORD-0822-4765,397.38,1.0,North,Electronics,Online Store,107.0,2026-08-22
2026-08-22,ORD-0822-5666,152.21,4.0,North,Electronics,Online Store,119.0,2026-08-22
2026-08-22,ORD-0822-4688,177.16,4.0,East,Apparel,In-Store POS,123.0,2026-08-22
2026-08-22,ORD-0822-8686,135.8,1.0,West,Health & Beauty,Mobile App,125.0,2026-08-22
2026-08-22,ORD-0822-3458,145.92,2.0,West,Electronics,Online Store,104.0,2026-08-22
2026-08-22,ORD-0822-3893,154.76,3.0,West,Health & Beauty,Mobile App,124.0,2026-08-22
2026-08-22,ORD-0822-1304,151.52,3.0,North,Apparel,Mobile App,132.0,2026-08-22
2026-08-22,ORD-0822-8166,146.37,2.0,North,Home & Living,Mobile App,91.0,2026-08-22
2026-08-22,ORD-0822-7731,144.86,4.0,West,Home & Living,Online Store,97.0,2026-08-22
2026-08-22,ORD-0822-2938,108.24,3.0,North,Home & Living,Mobile App,147.0,2026-08-22
2026-08-23,ORD-0823-7285,105.81,3.0,North,Health & Beauty,Online Store,91.0,2026-08-23
2026-08-23,ORD-0823-6916,446.65,2.0,West,Electronics,In-Store POS,128.0,2026-08-23
2026-08-23,ORD-0823-1290,25.19,4.0,East,Home & Living,Marketplace,104.0,2026-08-23
2026-08-23,ORD-0823-2845,128.24,4.0,East,Apparel,Online Store,125.0,2026-08-23
2026-08-23,ORD-0823-2341,90.35,2.0,South,Apparel,Online Store,124.0,2026-08-23
2026-08-23,ORD-0823-4876,90.25,3.0,South,Apparel,Online Store,100.0,2026-08-23
2026-08-23,ORD-0823-9121,160.08,1.0,East,Apparel,Mobile App,127.0,2026-08-23
2026-08-23,ORD-0823-8777,148.83,3.0,South,Health & Beauty,Mobile App,91.0,2026-08-23
2026-08-23,ORD-0823-1546,155.01,2.0,South,Apparel,Online Store,128.0,2026-08-23
2026-08-23,ORD-0823-4204,147.07,4.0,East,Health & Beauty,Marketplace,105.0,2026-08-23
2026-08-23,ORD-0823-3798,134.36,4.0,West,Health & Beauty,In-Store POS,144.0,2026-08-23
2026-08-23,ORD-0823-2175,58.99,1.0,East,Health & Beauty,Online Store,81.0,2026-08-23
2026-08-23,ORD-0823-5263,131.69,4.0,West,Health & Beauty,Marketplace,87.0,2026-08-23
2026-08-23,ORD-0823-8780,424.78,2.0,North,Electronics,Online Store,136.0,2026-08-23
2026-08-23,ORD-0823-2869,154.54,2.0,South,Home & Living,Marketplace,89.0,2026-08-23
2026-08-23,ORD-0823-4988,124.22,4.0,North,Home & Living,Online Store,82.0,2026-08-23
2026-08-23,ORD-0823-7223,248.46,4.0,West,Electronics,In-Store POS,137.0,2026-08-23
2026-08-23,ORD-0823-2796,224.44,4.0,South,Electronics,Marketplace,92.0,2026-08-23
2026-08-23,ORD-0823-8104,114.34,4.0,East,Health & Beauty,Online Store,85.0,2026-08-23
2026-08-23,ORD-0823-2126,479.4,1.0,South,Electronics,Marketplace,139.0,2026-08-23
2026-08-23,ORD-0823-6107,128.07,4.0,South,Apparel,Mobile App,115.0,2026-08-23
2026-08-23,ORD-0823-5589,113.48,1.0,South,Health & Beauty,In-Store POS,133.0,2026-08-23
2026-08-23,ORD-0823-8912,178.61,1.0,East,Home & Living,In-Store POS,104.0,2026-08-23
2026-08-23,ORD-0823-2833,143.11,2.0,South,Home & Living,In-Store POS,80.0,2026-08-23
2026-08-23,ORD-0823-1190,176.84,3.0,West,Health & Beauty,Marketplace,100.0,2026-08-23
2026-08-23,ORD-0823-6976,150.12,1.0,North,Home & Living,Online Store,140.0,2026-08-23
2026-08-23,ORD-0823-3210,26.51,1.0,South,Health & Beauty,Mobile App,112.0,2026-08-23
2026-08-23,ORD-0823-6313,107.75,1.0,West,Electronics,In-Store POS,145.0,2026-08-23
2026-08-24,ORD-0824-6327,77.68,4.0,West,Health & Beauty,Marketplace,90.0,2026-08-24
2026-08-24,ORD-0824-8257,170.62,3.0,East,Home & Living,In-Store POS,138.0,2026-08-24
2026-08-24,ORD-0824-5641,148.11,4.0,East,Apparel,Mobile App,136.0,2026-08-24
2026-08-24,ORD-0824-4830,55.28,3.0,East,Home & Living,Online Store,86.0,2026-08-24
2026-08-24,ORD-0824-5939,154.01,3.0,West,Apparel,In-Store POS,102.0,2026-08-24
2026-08-24,ORD-0824-5996,158.51,1.0,West,Health & Beauty,Online Store,115.0,2026-08-24
2026-08-24,ORD-0824-7662,74.93,1.0,South,Health & Beauty,In-Store POS,109.0,2026-08-24
2026-08-24,ORD-0824-2627,96.84,2.0,South,Health & Beauty,Marketplace,126.0,2026-08-24
2026-08-24,ORD-0824-5584,108.99,3.0,West,Home & Living,Online Store,85.0,2026-08-24
2026-08-24,ORD-0824-4827,411.06,4.0,South,Electronics,Online Store,88.0,2026-08-24
2026-08-24,ORD-0824-7426,177.4,1.0,South,Health & Beauty,Marketplace,134.0,2026-08-24
2026-08-24,ORD-0824-9340,25.71,1.0,North,Apparel,Online Store,145.0,2026-08-24
2026-08-24,ORD-0824-8946,125.21,4.0,East,Health & Beauty,In-Store POS,146.0,2026-08-24
2026-08-24,ORD-0824-3143,74.51,4.0,West,Electronics,Mobile App,101.0,2026-08-24
2026-08-24,ORD-0824-1321,43.57,3.0,East,Health & Beauty,Mobile App,114.0,2026-08-24
2026-08-24,ORD-0824-8448,38.57,2.0,West,Home & Living,Marketplace,82.0,2026-08-24
2026-08-24,ORD-0824-4694,80.4,3.0,North,Health & Beauty,Mobile App,129.0,2026-08-24
2026-08-24,ORD-0824-2740,172.92,1.0,West,Home & Living,Marketplace,112.0,2026-08-24
2026-08-24,ORD-0824-8172,160.59,1.0,North,Health & Beauty,Mobile App,138.0,2026-08-24
2026-08-24,ORD-0824-4899,99.14,3.0,West,Health & Beauty,Online Store,91.0,2026-08-24
2026-08-24,ORD-0824-1315,164.85,3.0,East,Electronics,In-Store POS,96.0,2026-08-24
2026-08-24,ORD-0824-6720,172.56,2.0,West,Health & Beauty,Marketplace,139.0,2026-08-24
2026-08-25,ORD-0825-7520,134.54,2.0,South,Home & Living,Mobile App,107.0,2026-08-25
2026-08-25,ORD-0825-7697,118.98,3.0,West,Electronics,In-Store POS,125.0,2026-08-25
2026-08-25,ORD-0825-9956,469.07,2.0,South,Electronics,Mobile App,119.0,2026-08-25
2026-08-25,ORD-0825-7134,34.63,4.0,South,Health & Beauty,Online Store,121.0,2026-08-25
2026-08-25,ORD-0825-3561,59.84,1.0,South,Apparel,Mobile App,126.0,2026-08-25
2026-08-25,ORD-0825-3738,147.04,3.0,East,Health & Beauty,In-Store POS,114.0,2026-08-25
2026-08-25,ORD-0825-1107,176.34,2.0,South,Apparel,In-Store POS,150.0,2026-08-25
2026-08-25,ORD-0825-5387,343.91,3.0,East,Electronics,In-Store POS,129.0,2026-08-25
2026-08-25,ORD-0825-2962,145.49,4.0,North,Home & Living,Marketplace,105.0,2026-08-25
2026-08-25,ORD-0825-6328,115.49,2.0,North,Apparel,Online Store,103.0,2026-08-25
2026-08-25,ORD-0825-3859,265.54,4.0,East,Electronics,In-Store POS,97.0,2026-08-25
2026-08-25,ORD-0825-4605,544.66,2.0,North,Electronics,Marketplace,129.0,2026-08-25
2026-08-25,ORD-0825-8657,192.55,1.0,North,Electronics,Mobile App,147.0,2026-08-25
2026-08-25,ORD-0825-1960,147.14,2.0,South,Health & Beauty,Online Store,120.0,2026-08-25
2026-08-25,ORD-0825-8256,156.33,1.0,North,Electronics,Mobile App,145.0,2026-08-25
2026-08-25,ORD-0825-2862,70.71,2.0,North,Apparel,In-Store POS,111.0,2026-08-25
2026-08-25,ORD-0825-7480,35.55,1.0,South,Apparel,Marketplace,143.0,2026-08-25
2026-08-25,ORD-0825-3248,26.97,3.0,East,Health & Beauty,In-Store POS,84.0,2026-08-25
2026-08-26,ORD-0826-9900,130.65,1.0,East,Electronics,In-Store POS,105.0,2026-08-26
2026-08-26,ORD-0826-2115,78.02,4.0,East,Apparel,Marketplace,86.0,2026-08-26
2026-08-26,ORD-0826-4517,99.63,2.0,West,Home & Living,Mobile App,110.0,2026-08-26
2026-08-26,ORD-0826-9347,99.76,3.0,East,Apparel,Mobile App,103.0,2026-08-26
2026-08-26,ORD-0826-5561,426.86,1.0,East,Electronics,Marketplace,134.0,2026-08-26
2026-08-26,ORD-0826-9802,100.06,1.0,East,Apparel,Marketplace,95.0,2026-08-26
2026-08-26,ORD-0826-1416,176.79,2.0,South,Health & Beauty,In-Store POS,143.0,2026-08-26
2026-08-26,ORD-0826-2693,168.34,4.0,North,Electronics,Marketplace,108.0,2026-08-26
2026-08-26,ORD-0826-5903,77.3,4.0,East,Health & Beauty,Mobile App,86.0,2026-08-26
2026-08-26,ORD-0826-9812,124.55,3.0,North,Apparel,In-Store POS,123.0,2026-08-26
2026-08-26,ORD-0826-9896,102.61,4.0,West,Apparel,Online Store,113.0,2026-08-26
2026-08-26,ORD-0826-3100,424.4,4.0,South,Electronics,In-Store POS,103.0,2026-08-26
2026-08-26,ORD-0826-9998,120.15,2.0,North,Home & Living,In-Store POS,83.0,2026-08-26
2026-08-26,ORD-0826-1028,409.4,2.0,East,Electronics,Mobile App,134.0,2026-08-26
2026-08-26,ORD-0826-2497,174.2,1.0,South,Home & Living,Online Store,145.0,2026-08-26
2026-08-26,ORD-0826-4976,169.79,4.0,West,Home & Living,Online Store,107.0,2026-08-26
2026-08-26,ORD-0826-9776,107.64,3.0,East,Health & Beauty,In-Store POS,144.0,2026-08-26
2026-08-26,ORD-0826-3277,101.33,1.0,North,Home & Living,In-Store POS,98.0,2026-08-26
2026-08-26,ORD-0826-9134,272.13,2.0,North,Electronics,Online Store,121.0,2026-08-26
2026-08-26,ORD-0826-9689,28.54,3.0,South,Health & Beauty,Mobile App,145.0,2026-08-26
2026-08-26,ORD-0826-7182,313.62,1.0,South,Electronics,Marketplace,132.0,2026-08-26
2026-08-26,ORD-0826-6484,123.11,4.0,East,Home & Living,Marketplace,95.0,2026-08-26
2026-08-26,ORD-0826-1782,95.55,4.0,East,Home & Living,In-Store POS,99.0,2026-08-26
2026-08-26,ORD-0826-2258,68.27,4.0,West,Apparel,Online Store,82.0,2026-08-26
2026-08-26,ORD-0826-5632,25.01,2.0,East,Health & Beauty,In-Store POS,91.0,2026-08-26
2026-08-26,ORD-0826-5666,124.39,1.0,North,Home & Living,Marketplace,143.0,2026-08-26
2026-08-27,ORD-0827-9248,118.87,2.0,West,Health & Beauty,Mobile App,145.0,2026-08-27
2026-08-27,ORD-0827-8851,35.07,3.0,East,Apparel,Mobile App,84.0,2026-08-27
2026-08-27,ORD-0827-3976,113.24,4.0,East,Health & Beauty,Online Store,142.0,2026-08-27
2026-08-27,ORD-0827-4026,45.64,2.0,North,Health & Beauty,Marketplace,108.0,2026-08-27
2026-08-27,ORD-0827-9372,113.57,3.0,East,Apparel,Online Store,107.0,2026-08-27
2026-08-27,ORD-0827-1471,145.14,4.0,East,Apparel,Marketplace,108.0,2026-08-27
2026-08-27,ORD-0827-4221,132.81,3.0,South,Electronics,Marketplace,148.0,2026-08-27
2026-08-27,ORD-0827-1228,137.73,3.0,South,Home & Living,Online Store,102.0,2026-08-27
2026-08-27,ORD-0827-3807,275.28,2.0,West,Electronics,In-Store POS,116.0,2026-08-27
2026-08-27,ORD-0827-1818,73.01,4.0,East,Apparel,Online Store,144.0,2026-08-27
2026-08-27,ORD-0827-2160,108.32,4.0,East,Health & Beauty,Mobile App,116.0,2026-08-27
2026-08-27,ORD-0827-8986,101.31,4.0,South,Home & Living,Mobile App,139.0,2026-08-27
2026-08-27,ORD-0827-1543,105.86,1.0,West,Apparel,Online Store,118.0,2026-08-27
2026-08-27,ORD-0827-8739,175.35,3.0,West,Health & Beauty,In-Store POS,110.0,2026-08-27
2026-08-27,ORD-0827-5091,83.43,2.0,West,Home & Living,In-Store POS,143.0,2026-08-27
2026-08-27,ORD-0827-4777,93.7,1.0,West,Apparel,Online Store,139.0,2026-08-27
2026-08-27,ORD-0827-7674,69.1,2.0,North,Health & Beauty,Mobile App,145.0,2026-08-27
2026-08-27,ORD-0827-4546,91.11,1.0,East,Health & Beauty,Mobile App,141.0,2026-08-27
2026-08-27,ORD-0827-3958,154.27,2.0,South,Home & Living,In-Store POS,139.0,2026-08-27
2026-08-27,ORD-0827-9697,135.82,2.0,West,Home & Living,In-Store POS,105.0,2026-08-27
2026-08-27,ORD-0827-5678,125.24,3.0,South,Home & Living,Marketplace,90.0,2026-08-27
2026-08-27,ORD-0827-9017,115.15,1.0,South,Home & Living,Mobile App,127.0,2026-08-27
2026-08-27,ORD-0827-7804,48.91,3.0,North,Apparel,Online Store,108.0,2026-08-27
2026-08-27,ORD-0827-5500,80.42,3.0,West,Apparel,Online Store,144.0,2026-08-27
2026-08-27,ORD-0827-1902,125.27,2.0,East,Electronics,In-Store POS,144.0,2026-08-27
2026-08-27,ORD-0827-7453,155.91,1.0,West,Apparel,Marketplace,84.0,2026-08-27
