date,order_id,revenue,units,region,product_category,sales_channel,visitors,_parsed_date
2026-08-16,ORD-0816-1018,99.73,2.0,West,Home & Living,In-Store POS,112.0,2026-08-16
2026-08-16,ORD-0816-9382,88.34,2.0,South,Apparel,Marketplace,141.0,2026-08-16
2026-08-16,ORD-0816-1651,335.43,2.0,South,Electronics,Online Store,133.0,2026-08-16
2026-08-16,ORD-0816-9113,24.27,1.0,East,Health & Beauty,Mobile App,142.0,2026-08-16
2026-08-16,ORD-0816-1995,78.15,2.0,East,Health & Beauty,Online Store,131.0,2026-08-16
2026-08-16,ORD-0816-2372,100.69,3.0,South,Home & Living,In-Store POS,86.0,2026-08-16
2026-08-16,ORD-0816-7997,56.92,4.0,West,Home & Living,Online Store,116.0,2026-08-16
2026-08-16,ORD-0816-9554,138.37,1.0,North,Home & Living,In-Store POS,127.0,2026-08-16
2026-08-16,ORD-0816-2361,47.34,4.0,North,Home & Living,Mobile App,146.0,2026-08-16
2026-08-16,ORD-0816-5069,98.29,1.0,North,Apparel,Online Store,139.0,2026-08-16
2026-08-16,ORD-0816-6734,74.68,3.0,West,Electronics,Marketplace,132.0,2026-08-16
2026-08-16,ORD-0816-4952,107.84,2.0,South,Apparel,In-Store POS,135.0,2026-08-16
2026-08-17,ORD-0817-2388,202.28,2.0,North,Electronics,Mobile App,131.0,2026-08-17
2026-08-17,ORD-0817-7712,41.54,4.0,South,Apparel,Online Store,148.0,2026-08-17
2026-08-17,ORD-0817-3669,32.01,2.0,North,Apparel,In-Store POS,103.0,2026-08-17
2026-08-17,ORD-0817-3739,185.59,3.0,East,Electronics,Marketplace,127.0,2026-08-17
2026-08-17,ORD-0817-3691,170.06,1.0,South,Health & Beauty,Marketplace,131.0,2026-08-17
2026-08-17,ORD-0817-3323,158.34,1.0,North,Home & Living,Online Store,120.0,2026-08-17
2026-08-17,ORD-0817-5666,134.93,3.0,North,Apparel,Marketplace,135.0,2026-08-17
2026-08-17,ORD-0817-5304,73.62,3.0,East,Home & Living,Mobile App,116.0,2026-08-17
2026-08-17,ORD-0817-2465,156.83,1.0,East,Electronics,Marketplace,133.0,2026-08-17
2026-08-17,ORD-0817-2091,204.58,4.0,West,Electronics,Online Store,102.0,2026-08-17
2026-08-17,ORD-0817-8700,68.33,3.0,East,Electronics,Online Store,108.0,2026-08-17
2026-08-17,ORD-0817-7873,56.4,1.0,North,Apparel,In-Store POS,142.0,2026-08-17
2026-08-17,ORD-0817-3852,86.2,4.0,South,Health & Beauty,Mobile App,124.0,2026-08-17
2026-08-17,ORD-0817-5858,168.78,4.0,West,Apparel,In-Store POS,121.0,2026-08-17
2026-08-17,ORD-0817-6186,231.58,2.0,North,Electronics,In-Store POS,139.0,2026-08-17
2026-08-17,ORD-0817-3653,80.57,2.0,East,Apparel,Marketplace,89.0,2026-08-17
2026-08-17,ORD-0817-1334,42.55,3.0,East,Apparel,Online Store,130.0,2026-08-17
2026-08-17,ORD-0817-7165,341.03,3.0,South,Electronics,In-Store POS,139.0,2026-08-17
2026-08-17,ORD-0817-6748,98.35,1.0,South,Apparel,Marketplace,144.0,2026-08-17
2026-08-17,ORD-0817-1110,23.55,1.0,East,Health & Beauty,In-Store POS,129.0,2026-08-17
2026-08-17,ORD-0817-5056,132.65,1.0,North,Electronics,In-Store POS,89.0,2026-08-17
2026-08-17,ORD-0817-2004,173.75,3.0,North,Home & Living,In-Store POS,150.0,2026-08-17
2026-08-17,ORD-0817-7214,37.64,4.0,East,Health & Beauty,Online Store,148.0,2026-08-17
2026-08-17,ORD-0817-8602,17.12,3.0,East,Health & Beauty,Mobile App,126.0,2026-08-17
2026-08-17,ORD-0817-1769,13.96,4.0,East,Health & Beauty,Online Store,149.0,2026-08-17
2026-08-17,ORD-0817-6822,160.16,4.0,West,Home & Living,In-Store POS,107.0,2026-08-17
2026-08-17,ORD-0817-3002,47.6,2.0,South,Health & Beauty,Mobile App,94.0,2026-08-17
2026-08-17,ORD-0817-8476,50.76,2.0,South,Health & Beauty,Mobile App,104.0,2026-08-17
2026-08-17,ORD-0817-8447,20.36,4.0,East,Apparel,Mobile App,138.0,2026-08-17
2026-08-17,ORD-0817-1559,106.04,2.0,North,Home & Living,Mobile App,111.0,2026-08-17
2026-08-18,ORD-0818-3245,543.77,2.0,East,Electronics,In-Store POS,135.0,2026-08-18
2026-08-18,ORD-0818-1102,170.15,4.0,West,Apparel,In-Store POS,95.0,2026-08-18
2026-08-18,ORD-0818-9017,179.53,2.0,South,Electronics,In-Store POS,89.0,2026-08-18
2026-08-18,ORD-0818-2692,138.01,3.0,North,Apparel,Online Store,106.0,2026-08-18
2026-08-18,ORD-0818-9455,155.08,3.0,South,Electronics,Online Store,140.0,2026-08-18
2026-08-18,ORD-0818-5825,163.23,4.0,South,Apparel,Online Store,80.0,2026-08-18
2026-08-18,ORD-0818-1249,179.88,2.0,North,Health & Beauty,Marketplace,101.0,2026-08-18
2026-08-18,ORD-0818-6658,87.47,4.0,West,Apparel,Mobile App,144.0,2026-08-18
2026-08-18,ORD-0818-4922,167.86,1.0,East,Health & Beauty,Mobile App,82.0,2026-08-18
2026-08-18,ORD-0818-8745,167.07,4.0,West,Apparel,Marketplace,118.0,2026-08-18
2026-08-18,ORD-0818-9013,68.63,3.0,East,Home & Living,Marketplace,144.0,2026-08-18
2026-08-18,ORD-0818-7707,150.09,2.0,West,Home & Living,Mobile App,94.0,2026-08-18
2026-08-18,ORD-0818-5059,121.68,4.0,South,Apparel,Marketplace,86.0,2026-08-18
2026-08-18,ORD-0818-8172,57.97,4.0,South,Home & Living,Online Store,120.0,2026-08-18
2026-08-18,ORD-0818-5272,42.76,1.0,East,Apparel,Online Store,82.0,2026-08-18
2026-08-18,ORD-0818-7874,91.42,1.0,West,Electronics,In-Store POS,126.0,2026-08-18
2026-08-18,ORD-0818-8700,178.03,3.0,South,Apparel,Mobile App,134.0,2026-08-18
2026-08-18,ORD-0818-1103,58.31,3.0,North,Health & Beauty,In-Store POS,115.0,2026-08-18
2026-08-18,ORD-0818-6471,49.49,4.0,North,Health & Beauty,Marketplace,100.0,2026-08-18
2026-08-18,ORD-0818-8181,98.5,4.0,North,Home & Living,Marketplace,80.0,2026-08-18
2026-08-18,ORD-0818-5554,179.66,2.0,West,Health & Beauty,Marketplace,111.0,2026-08-18
2026-08-18,ORD-0818-1389,100.67,3.0,South,Health & Beauty,Online Store,89.0,2026-08-18
2026-08-18,ORD-0818-1586,146.76,1.0,East,Apparel,Marketplace,107.0,2026-08-18
2026-08-18,ORD-0818-5093,127.2,4.0,West,Health & Beauty,Marketplace,131.0,2026-08-18
2026-08-18,ORD-0818-5679,45.03,1.0,East,Health & Beauty,Online Store,140.0,2026-08-18
2026-08-18,ORD-0818-1673,120.88,2.0,North,Apparel,Online Store,88.0,2026-08-18
2026-08-18,ORD-0818-8748,470.21,4.0,West,Electronics,Online Store,146.0,2026-08-18
2026-08-19,ORD-0819-7280,51.21,2.0,North,Health & Beauty,In-Store POS,92.0,2026-08-19
2026-08-19,ORD-0819-3924,98.98,1.0,West,Electronics,In-Store POS,98.0,2026-08-19
2026-08-19,ORD-0819-2338,25.65,3.0,North,Home & Living,Online Store,103.0,2026-08-19
2026-08-19,ORD-0819-5833,160.66,3.0,North,Home & Living,Online Store,106.0,2026-08-19
2026-08-19,ORD-0819-2900,113.94,1.0,South,Apparel,Mobile App,103.0,2026-08-19
2026-08-19,ORD-0819-5031,287.25,2.0,West,Electronics,In-Store POS,146.0,2026-08-19
2026-08-19,ORD-0819-6721,86.88,3.0,East,Health & Beauty,Marketplace,121.0,2026-08-19
2026-08-19,ORD-0819-8505,51.48,4.0,West,Health & Beauty,Marketplace,85.0,2026-08-19
2026-08-19,ORD-0819-5131,69.93,4.0,North,Apparel,Mobile App,115.0,2026-08-19
2026-08-19,ORD-0819-3579,357.08,4.0,East,Electronics,Online Store,96.0,2026-08-19
2026-08-19,ORD-0819-7325,197.58,3.0,West,Electronics,Online Store,99.0,2026-08-19
2026-08-19,ORD-0819-8290,140.98,3.0,East,Apparel,Mobile App,139.0,2026-08-19
2026-08-19,ORD-0819-1869,170.13,3.0,North,Health & Beauty,Online Store,91.0,2026-08-19
2026-08-19,ORD-0819-6013,27.9,2.0,West,Home & Living,Marketplace,93.0,2026-08-19
2026-08-19,ORD-0819-6049,108.62,4.0,North,Electronics,In-Store POS,136.0,2026-08-19
2026-08-19,ORD-0819-4167,242.48,3.0,South,Electronics,Online Store,100.0,2026-08-19
2026-08-19,ORD-0819-6020,152.34,1.0,South,Health & Beauty,In-Store POS,150.0,2026-08-19
2026-08-19,ORD-0819-2613,83.4,4.0,North,Apparel,In-Store POS,124.0,2026-08-19
2026-08-19,ORD-0819-1126,303.84,2.0,South,Electronics,Mobile App,89.0,2026-08-19
2026-08-20,ORD-0820-3679,592.78,1.0,West,Electronics,Mobile App,92.0,2026-08-20
2026-08-20,ORD-0820-6700,169.53,2.0,North,Health & Beauty,In-Store POS,96.0,2026-08-20
2026-08-20,ORD-0820-8225,112.08,4.0,South,Apparel,Mobile App,102.0,2026-08-20
2026-08-20,ORD-0820-8629,153.36,4.0,West,Home & Living,Marketplace,97.0,2026-08-20
2026-08-20,ORD-0820-5530,123.76,4.0,South,Health & Beauty,Mobile App,106.0,2026-08-20
2026-08-20,ORD-0820-9780,82.06,2.0,South,Home & Living,In-Store POS,137.0,2026-08-20
2026-08-20,ORD-0820-4158,155.43,2.0,East,Home & Living,In-Store POS,138.0,2026-08-20
2026-08-20,ORD-0820-9143,163.13,2.0,North,Apparel,Online Store,131.0,2026-08-20
2026-08-20,ORD-0820-2348,125.29,4.0,South,Apparel,Online Store,135.0,2026-08-20
2026-08-20,ORD-0820-1196,72.15,3.0,North,Home & Living,Marketplace,134.0,2026-08-20
2026-08-20,ORD-0820-9706,90.15,1.0,West,Health & Beauty,In-Store POS,81.0,2026-08-20
2026-08-20,ORD-0820-8144,117.68,4.0,South,Electronics,In-Store POS,106.0,2026-08-20
2026-08-20,ORD-0820-7871,54.2,3.0,North,Health & Beauty,In-Store POS,129.0,2026-08-20
2026-08-20,ORD-0820-9134,149.37,3.0,South,Apparel,Marketplace,118.0,2026-08-20
2026-08-20,ORD-0820-4914,82.39,2.0,North,Apparel,In-Store POS,80.0,2026-08-20
2026-08-20,ORD-0820-3038,132.32,3.0,North,Home & Living,Marketplace,122.0,2026-08-20
2026-08-20,ORD-0820-5860,269.75,3.0,West,Electronics,Marketplace,129.0,2026-08-20
2026-08-20,ORD-0820-6805,133.6,3.0,East,Home & Living,Marketplace,131.0,2026-08-20
2026-08-20,ORD-0820-4200,121.77,3.0,East,Home & Living,Online Store,89.0,2026-08-20
2026-08-21,ORD-0821-9703,77.45,4.0,South,Health & Beauty,Mobile App,134.0,2026-08-21
2026-08-21,ORD-0821-5387,265.69,3.0,South,Electronics,Marketplace,102.0,2026-08-21
2026-08-21,ORD-0821-5645,248.4,4.0,North,Electronics,Online Store,83.0,2026-08-21
2026-08-21,ORD-0821-4158,228.46,2.0,North,Electronics,Online Store,81.0,2026-08-21
2026-08-21,ORD-0821-4734,115.6,4.0,East,Electronics,Marketplace,110.0,2026-08-21
2026-08-21,ORD-0821-9360,310.67,4.0,West,Electronics,In-Store POS,90.0,2026-08-21
2026-08-21,ORD-0821-2710,123.77,4.0,East,Health & Beauty,Mobile App,92.0,2026-08-21
2026-08-21,ORD-0821-3855,143.22,3.0,West,Home & Living,Marketplace,80.0,2026-08-21
2026-08-21,ORD-0821-3223,49.36,2.0,North,Health & Beauty,Mobile App,83.0,2026-08-21
2026-08-21,ORD-0821-4754,67.94,1.0,West,Electronics,In-Store POS,148.0,2026-08-21
2026-08-21,ORD-0821-7975,29.1,4.0,South,Apparel,Marketplace,117.0,2026-08-21
2026-08-21,ORD-0821-6492,171.83,3.0,West,Electronics,In-Store POS,90.0,2026-08-21
2026-08-21,ORD-0821-3857,27.49,2.0,West,Apparel,In-Store POS,98.0,2026-08-21
2026-08-21,ORD-0821-1078,69.94,4.0,West,Home & Living,Mobile App,112.0,2026-08-21
2026-08-21,ORD-0821-1575,142.82,2.0,South,Health & Beauty,Mobile App,108.0,2026-08-21
2026-08-21,ORD-0821-5706,123.74,3.0,North,Apparel,Online Store,148.0,2026-08-21
2026-08-21,ORD-0821-6274,98.27,2.0,South,Apparel,Online Store,132.0,2026-08-21
2026-08-21,ORD-0821-7186,205.41,1.0,South,Electronics,In-Store POS,85.0,2026-08-21
2026-08-21,ORD-0821-8483,72.21,2.0,North,Health & Beauty,Online Store,115.0,2026-08-21
2026-08-21,ORD-0821-2826,160.67,1.0,West,Health & Beauty,Marketplace,86.0,2026-08-21
2026-08-21,ORD-0821-5660,224.1,1.0,North,Electronics,Mobile App,140.0,2026-08-21
2026-08-21,ORD-0821-4757,521.19,2.0,South,Electronics,In-Store POS,108.0,2026-08-21
2026-08-21,ORD-0821-1995,155.54,2.0,South,Health & Beauty,Online Store,110.0,2026-08-21
2026-08-21,ORD-0821-6315,91.6,1.0,West,Health & Beauty,Marketplace,85.0,2026-08-21
2026-08-21,ORD-0821-9559,29.88,1.0,West,Health & Beauty,Mobile App,128.0,2026-08-21
2026-08-21,ORD-0821-3471,31.38,3.0,West,Apparel,In-Store POS,115.0,2026-08-21
2026-08-21,ORD-0821-4250,139.06,2.0,West,Home & Living,Mobile App,113.0,2026-08-21
2026-08-21,ORD-0821-7544,146.85,4.0,West,Health & Beauty,In-Store POS,147.0,2026-08-21
2026-08-21,ORD-0821-2357,146.54,4.0,West,Health & Beauty,Online Store,147.0,2026-08-21
2026-08-21,ORD-0821-4344,127.24,1.0,South,Home & Living,Online Store,102.0,2026-08-21
2026-08-21,ORD-0821-2391,166.03,3.0,West,Home & Living,Online Store,147.0,2026-08-21
2026-08-21,ORD-0821-8477,210.99,4.0,North,Electronics,Online Store,120.0,2026-08-21
2026-08-21,ORD-0821-4375,156.03,1.0,West,Home & Living,Mobile App,149.0,2026-08-21
2026-08-21,ORD-0821-4162,66.51,2.0,North,Health & Beauty,Online Store,100.0,2026-08-21
2026-08-21,ORD-0821-3743,168.61,4.0,South,Apparel,Online Store,95.0,2026-08-21
2026-08-21,ORD-0821-3725,152.02,1.0,West,Health & Beauty,Marketplace,115.0,2026-08-21
2026-08-21,ORD-0821-1924,112.57,4.0,West,Health & Beauty,Mobile App,128.0,2026-08-21
2026-08-22,ORD-0822-6692,292.1,2.0,West,Electronics,In-Store POS,89.0,2026-08-22
2026-08-22,ORD-0822-7938,73.46,3.0,West,Apparel,In-Store POS,128.0,2026-08-22
2026-08-22,ORD-0822-1152,148.9,1.0,North,Home & Living,Marketplace,104.0,2026-08-22
2026-08-22,ORD-0822-2942,333.66,2.0,South,Electronics,In-Store POS,100.0,2026-08-22
2026-08-22,ORD-0822-4254,120.46,2.0,East,Home & Living,In-Store POS,104.0,2026-08-22
2026-08-22,ORD-0822-6775,158.37,4.0,North,Health & Beauty,Marketplace,96.0,2026-08-22
2026-08-22,ORD-0822-4659,39.1,1.0,South,Home & Living,Marketplace,120.0,2026-08-22
2026-08-22,ORD-0822-1913,142.97,2.0,East,Apparel,Online Store,101.0,2026-08-22
2026-08-22,ORD-0822-3175,52.46,2.0,East,Home & Living,In-Store POS,85.0,2026-08-22
2026-08-22,ORD-0822-3837,95.76,2.0,West,Home & Living,Marketplace,126.0,2026-08-22
2026-08-22,ORD-0822-4769,116.6,1.0,North,Apparel,In-Store POS,127.0,2026-08-22
2026-08-22,ORD-0822-8160,36.83,4.0,North,Health & Beauty,Marketplace,128.0,2026-08-22
2026-08-22,ORD-0822-5611,98.72,3.0,West,Home & Living,Mobile App,94.0,2026-08-22
2026-08-22,ORD-0822-8113,286.71,1.0,North,Electronics,Marketplace,122.0,2026-08-22
2026-08-22,ORD-0822-9251,59.73,2.0,East,Apparel,In-Store POS,133.0,2026-08-22
2026-08-22,ORD-0822-6105,61.89,1.0,North,Health & Beauty,Marketplace,102.0,2026-08-22
2026-08-22,ORD-0822-6527,49.91,2.0,East,Home & Living,In-Store POS,146.0,2026-08-22
2026-08-22,ORD-0822-1634,72.24,4.0,South,Health & Beauty,Marketplace,111.0,2026-08-22
2026-08-22,ORD-0822-6283,130.54,4.0,South,Apparel,Marketplace,149.0,2026-08-22
2026-08-22,ORD-0822-1628,52.03,4.0,West,Home & Living,Online Store,121.0,2026-08-22
2026-08-22,ORD-0822-6593,77.73,2.0,East,Health & Beauty,In-Store POS,146.0,2026-08-22
2026-08-22,ORD-0822-3116,65.66,2.0,South,Apparel,Marketplace,81.0,2026-08-22
2026-08-22,ORD-0822-8812,106.55,2.0,West,Health & Beauty,In-Store POS,141.0,2026-08-22
2026-08-22,ORD-0822-4453,69.25,4.0,East,Home & Living,Online Store,144.0,2026-08-22
2026-08-23,ORD-0823-3737,361.35,2.0,South,Electronics,Marketplace,102.0,2026-08-23
2026-08-23,ORD-0823-7696,314.94,2.0,North,Electronics,In-Store POS,101.0,2026-08-23
2026-08-23,ORD-0823-4137,51.24,4.0,East,Apparel,Online Store,107.0,2026-08-23
2026-08-23,ORD-0823-3648,60.21,1.0,North,Home & Living,Mobile App,145.0,2026-08-23
2026-08-23,ORD-0823-1960,203.83,3.0,North,Electronics,Mobile App,88.0,2026-08-23
2026-08-23,ORD-0823-6789,38.39,2.0,North,Health & Beauty,Mobile App,82.0,2026-08-23
2026-08-23,ORD-0823-3611,127.18,4.0,East,Health & Beauty,Marketplace,81.0,2026-08-23
2026-08-23,ORD-0823-4181,68.94,2.0,South,Apparel,Online Store,125.0,2026-08-23
2026-08-23,ORD-0823-4547,69.89,2.0,South,Health & Beauty,In-Store POS,150.0,2026-08-23
2026-08-23,ORD-0823-9701,90.1,4.0,East,Health & Beauty,In-Store POS,87.0,2026-08-23
2026-08-23,ORD-0823-8872,40.62,4.0,West,Apparel,Mobile App,139.0,2026-08-23
2026-08-23,ORD-0823-7400,175.62,4.0,North,Home & Living,In-Store POS,134.0,2026-08-23
2026-08-23,ORD-0823-3260,81.87,1.0,East,Home & Living,Mobile App,88.0,2026-08-23
2026-08-23,ORD-0823-6890,112.54,3.0,South,Health & Beauty,Marketplace,144.0,2026-08-23
2026-08-23,ORD-0823-1682,63.37,1.0,South,Health & Beauty,Online Store,112.0,2026-08-23
2026-08-23,ORD-0823-6110,278.6,2.0,West,Electronics,In-Store POS,135.0,2026-08-23
2026-08-23,ORD-0823-8381,64.13,1.0,North,Health & Beauty,Marketplace,128.0,2026-08-23
2026-08-23,ORD-0823-8131,36.84,1.0,East,Home & Living,Online Store,104.0,2026-08-23
2026-08-23,ORD-0823-4342,288.67,1.0,East,Electronics,In-Store POS,114.0,2026-08-23
2026-08-23,ORD-0823-7737,133.27,3.0,East,Home & Living,Marketplace,121.0,2026-08-23
2026-08-23,ORD-0823-4837,66.35,4.0,North,Home & Living,In-Store POS,148.0,2026-08-23
2026-08-23,ORD-0823-8090,73.17,3.0,East,Home & Living,Marketplace,138.0,2026-08-23
2026-08-23,ORD-0823-2031,46.58,2.0,West,Home & Living,Mobile App,105.0,2026-08-23
2026-08-23,ORD-0823-1854,296.88,3.0,West,Electronics,Marketplace,80.0,2026-08-23
2026-08-23,ORD-0823-3595,33.31,4.0,West,Home & Living,Mobile App,131.0,2026-08-23
2026-08-23,ORD-0823-4173,115.61,3.0,South,Home & Living,Marketplace,127.0,2026-08-23
2026-08-23,ORD-0823-1064,64.54,2.0,West,Home & Living,Mobile App,83.0,2026-08-23
2026-08-23,ORD-0823-8915,79.67,1.0,South,Apparel,Marketplace,145.0,2026-08-23
2026-08-23,ORD-0823-6868,273.41,3.0,East,Electronics,Marketplace,80.0,2026-08-23
2026-08-24,ORD-0824-7617,38.0,3.0,South,Home & Living,Online Store,136.0,2026-08-24
2026-08-24,ORD-0824-1844,132.72,1.0,North,Electronics,Online Store,129.0,2026-08-24
2026-08-24,ORD-0824-5295,170.5,2.0,South,Home & Living,In-Store POS,87.0,2026-08-24
2026-08-24,ORD-0824-1656,335.98,3.0,South,Electronics,Marketplace,148.0,2026-08-24
2026-08-24,ORD-0824-4878,40.08,3.0,South,Apparel,Marketplace,119.0,2026-08-24
2026-08-24,ORD-0824-5713,89.84,3.0,North,Health & Beauty,Mobile App,148.0,2026-08-24
2026-08-24,ORD-0824-4600,38.81,1.0,South,Health & Beauty,Mobile App,133.0,2026-08-24
2026-08-24,ORD-0824-4180,51.57,3.0,West,Health & Beauty,In-Store POS,131.0,2026-08-24
2026-08-24,ORD-0824-3851,46.37,2.0,South,Home & Living,Marketplace,96.0,2026-08-24
2026-08-24,ORD-0824-3002,41.23,4.0,South,Home & Living,Online Store,82.0,2026-08-24
2026-08-24,ORD-0824-2405,280.12,1.0,South,Electronics,In-Store POS,146.0,2026-08-24
2026-08-24,ORD-0824-7818,58.65,2.0,North,Home & Living,Online Store,125.0,2026-08-24
2026-08-24,ORD-0824-7870,84.54,1.0,North,Electronics,Mobile App,86.0,2026-08-24
2026-08-24,ORD-0824-2198,25.75,1.0,South,Health & Beauty,Online Store,113.0,2026-08-24
2026-08-24,ORD-0824-9874,132.45,1.0,West,Home & Living,Online Store,88.0,2026-08-24
2026-08-24,ORD-0824-5291,152.78,4.0,West,Health & Beauty,In-Store POS,131.0,2026-08-24
2026-08-24,ORD-0824-9216,178.7,1.0,South,Home & Living,Marketplace,92.0,2026-08-24
2026-08-24,ORD-0824-7021,145.11,2.0,North,Electronics,Marketplace,97.0,2026-08-24
2026-08-24,ORD-0824-6750,137.96,4.0,East,Home & Living,In-Store POS,136.0,2026-08-24
2026-08-24,ORD-0824-7256,43.76,1.0,East,Home & Living,Mobile App,82.0,2026-08-24
2026-08-24,ORD-0824-2451,160.07,1.0,East,Health & Beauty,In-Store POS,119.0,2026-08-24
2026-08-24,ORD-0824-6663,57.22,4.0,East,Apparel,Mobile App,113.0,2026-08-24
2026-08-24,ORD-0824-7097,140.87,3.0,East,Health & Beauty,Mobile App,81.0,2026-08-24
2026-08-24,ORD-0824-2416,123.33,3.0,East,Home & Living,Mobile App,135.0,2026-08-24
2026-08-24,ORD-0824-4810,143.81,3.0,North,Electronics,Online Store,128.0,2026-08-24
2026-08-24,ORD-0824-7742,178.53,2.0,West,Apparel,Online Store,85.0,2026-08-24
2026-08-24,ORD-0824-9738,96.8,1.0,North,Apparel,Marketplace,104.0,2026-08-24
2026-08-25,ORD-0825-7321,123.93,1.0,South,Apparel,Mobile App,146.0,2026-08-25
2026-08-25,ORD-0825-7875,248.53,2.0,East,Electronics,Mobile App,150.0,2026-08-25
2026-08-25,ORD-0825-9388,33.87,4.0,West,Health & Beauty,Marketplace,103.0,2026-08-25
2026-08-25,ORD-0825-7454,50.38,3.0,West,Home & Living,Online Store,105.0,2026-08-25
2026-08-25,ORD-0825-7551,77.9,1.0,East,Health & Beauty,Marketplace,148.0,2026-08-25
2026-08-25,ORD-0825-9002,175.61,4.0,West,Apparel,Marketplace,111.0,2026-08-25
2026-08-25,ORD-0825-9316,65.82,3.0,West,Home & Living,In-Store POS,90.0,2026-08-25
2026-08-25,ORD-0825-1386,99.64,3.0,East,Apparel,Online Store,123.0,2026-08-25
2026-08-25,ORD-0825-9929,128.44,2.0,East,Apparel,Online Store,108.0,2026-08-25
2026-08-25,ORD-0825-8826,172.67,2.0,North,Apparel,In-Store POS,132.0,2026-08-25
2026-08-25,ORD-0825-8810,132.4,3.0,North,Home & Living,In-Store POS,148.0,2026-08-25
2026-08-25,ORD-0825-4649,225.26,4.0,North,Electronics,In-Store POS,120.0,2026-08-25
2026-08-25,ORD-0825-7767,131.25,1.0,East,Apparel,Online Store,125.0,2026-08-25
2026-08-25,ORD-0825-1289,507.55,3.0,West,Electronics,Marketplace,116.0,2026-08-25
2026-08-25,ORD-0825-7275,304.72,3.0,South,Electronics,Mobile App,98.0,2026-08-25
2026-08-25,ORD-0825-1665,127.55,1.0,South,Home & Living,Mobile App,150.0,2026-08-25
2026-08-25,ORD-0825-1036,85.28,3.0,West,Home & Living,Online Store,109.0,2026-08-25
2026-08-25,ORD-0825-3227,109.74,4.0,South,Health & Beauty,Marketplace,104.0,2026-08-25
2026-08-25,ORD-0825-7515,218.48,4.0,South,Electronics,Online Store,119.0,2026-08-25
2026-08-25,ORD-0825-9947,111.32,3.0,South,Health & Beauty,Mobile App,134.0,2026-08-25
2026-08-25,ORD-0825-4770,149.25,2.0,East,Electronics,In-Store POS,150.0,2026-08-25
2026-08-25,ORD-0825-1010,160.98,3.0,West,Health & Beauty,Mobile App,101.0,2026-08-25
2026-08-25,ORD-0825-2016,89.11,1.0,North,Apparel,Marketplace,84.0,2026-08-25
2026-08-25,ORD-0825-8801,212.5,3.0,North,Electronics,Marketplace,124.0,2026-08-25
2026-08-25,ORD-0825-1676,30.55,2.0,North,Apparel,Mobile App,132.0,2026-08-25
2026-08-26,ORD-0826-9003,82.34,3.0,East,Home & Living,Mobile App,123.0,2026-08-26
2026-08-26,ORD-0826-4182,108.44,1.0,North,Apparel,Online Store,83.0,2026-08-26
2026-08-26,ORD-0826-4245,145.11,3.0,East,Health & Beauty,Mobile App,129.0,2026-08-26
2026-08-26,ORD-0826-5229,63.1,2.0,South,Apparel,Marketplace,105.0,2026-08-26
2026-08-26,ORD-0826-7682,149.76,2.0,South,Health & Beauty,Mobile App,93.0,2026-08-26
2026-08-26,ORD-0826-6124,41.44,2.0,East,Home & Living,Marketplace,139.0,2026-08-26
2026-08-26,ORD-0826-6207,93.39,1.0,East,Home & Living,Online Store,125.0,2026-08-26
2026-08-26,ORD-0826-6220,113.35,2.0,North,Health & Beauty,Marketplace,89.0,2026-08-26
2026-08-26,ORD-0826-7402,55.0,1.0,West,Home & Living,Marketplace,141.0,2026-08-26
2026-08-26,ORD-0826-4518,109.84,1.0,North,Health & Beauty,Online Store,85.0,2026-08-26
2026-08-26,ORD-0826-2637,40.5,1.0,West,Apparel,Mobile App,148.0,2026-08-26
2026-08-26,ORD-0826-8403,120.98,3.0,North,Home & Living,Marketplace,109.0,2026-08-26
2026-08-26,ORD-0826-2867,355.0,1.0,West,Electronics,Marketplace,147.0,2026-08-26
2026-08-26,ORD-0826-6705,90.25,3.0,East,Apparel,In-Store POS,102.0,2026-08-26
2026-08-26,ORD-0826-4190,271.46,1.0,West,Electronics,Mobile App,96.0,2026-08-26
2026-08-26,ORD-0826-1348,32.78,1.0,South,Apparel,Online Store,120.0,2026-08-26
2026-08-26,ORD-0826-5979,97.34,3.0,South,Health & Beauty,Mobile App,131.0,2026-08-26
2026-08-26,ORD-0826-6310,177.93,3.0,East,Apparel,Online Store,129.0,2026-08-26
2026-08-26,ORD-0826-7149,90.01,4.0,West,Home & Living,Marketplace,134.0,2026-08-26
2026-08-26,ORD-0826-6107,69.3,1.0,East,Electronics,Mobile App,127.0,2026-08-26
2026-08-26,ORD-0826-3200,126.69,4.0,West,Health & Beauty,Mobile App,113.0,2026-08-26
2026-08-26,ORD-0826-9528,122.89,4.0,West,Health & Beauty,In-Store POS,105.0,2026-08-26
2026-08-26,ORD-0826-6336,28.64,1.0,South,Home & Living,Online Store,108.0,2026-08-26
2026-08-26,ORD-0826-2936,157.82,4.0,West,Health & Beauty,Marketplace,85.0,2026-08-26
2026-08-26,ORD-0826-9028,38.42,2.0,South,Health & Beauty,Online Store,146.0,2026-08-26
2026-08-27,ORD-0827-2509,33.91,3.0,South,Home & Living,Online Store,93.0,2026-08-27
2026-08-27,ORD-0827-2742,408.95,3.0,North,Electronics,Marketplace,105.0,2026-08-27
2026-08-27,ORD-0827-4877,145.17,1.0,East,Home & Living,Mobile App,125.0,2026-08-27
2026-08-27,ORD-0827-2626,119.16,2.0,West,Health & Beauty,Online Store,103.0,2026-08-27
